,id_ap,ap_isu_id,title_ap,year,qualification,id_direction,title_direction,number_direction,structural_unit,su_short_name,on_check,laboriousness,loading_datetime
214,7024,14518,Управление технологическими инновациями,2021,bachelor,15793,Инноватика,27.03.05,,,in_work,552,2024-03-01 13:46:39.170340
215,7025,13298,Технологии защиты информации,2020,bachelor,15814,Информационная безопасность,10.03.01,,,in_work,612,2024-03-01 13:47:14.339058
216,7026,14562,Технологии интернета вещей,2021,master,15745,Программная инженерия,09.04.04,,,in_work,153,2024-03-01 13:47:18.426227
217,7027,14670,Агробиотехнология,2021,master,15783,Биотехнология,19.04.01,,,in_work,146,2024-03-01 13:47:23.534863
218,7028,14680,Процессы и аппараты пищевых производств,2021,master,15769,Технологические машины и оборудование,15.04.02,,,in_work,138,2024-03-01 13:47:27.237659
219,7031,14517,Бизнес-информатика,2021,bachelor,15802,Бизнес-информатика,38.03.05,,,in_work,561,2024-03-01 13:48:06.353101
220,7032,13861,Цифровые системы управления,2020,bachelor,15792,Управление в технических системах,27.03.04,,,in_work,378,2024-03-01 13:48:17.980171
221,7036,14672,ФудТех / Foodtech,2021,master,15784,Продукты питания из растительного сырья,19.04.02,,,in_work,237,2024-03-01 13:48:24.982112
222,7037,14673,ФудТех / Foodtech,2021,master,15785,Продукты питания животного происхождения,19.04.03,,,in_work,230,2024-03-01 13:48:32.326435
223,7038,13356,Системы управления движением и навигация,2020,master,15796,Системный анализ и управление,27.04.03,,,in_work,156,2024-03-01 13:48:46.542607
224,7039,13367,Цифровые системы управления,2020,master,15797,Управление в технических системах,27.04.04,,,in_work,240,2024-03-01 13:49:02.353339
225,7040,14297,Иностранные языки и информационные технологии,2020,bachelor,15806,Интеллектуальные системы в гуманитарной сфере,45.03.04,,,in_work,448,2024-03-01 13:49:21.368773
226,7041,15297,ФудТех / Foodtech,2021,master,15769,Технологические машины и оборудование,15.04.02,,,in_work,228,2024-03-01 13:49:28.390016
227,7042,14898,Световодная фотоника и программируемая электроника / Light Guide Photonics and Programmable Electronics,2021,master,15761,Лазерная техника и лазерные технологии,12.04.05,,,in_work,202,2024-03-01 13:49:36.645152
228,7043,14571,Компьютерные системы и технологии,2021,master,15742,Информатика и вычислительная техника,09.04.01,,,in_work,220,2024-03-01 13:49:43.580482
229,7044,14679,Аналитика данных,2021,master,15735,Прикладная математика и информатика,01.04.02,,,in_work,147,2024-03-01 13:49:47.573764
